model,dataset,trainer_configuration,fold,test_setting,row_type,case_id,source_case_id,patient_id,series_id,contrast_label,contrast,segment,n_cases,volume_ml,DSC,IoU,HD95_mm,ASSD_mm,volume_error_pct,precision,recall,relative_volume_error_pct,TP,FP,FN,TN,n_pred,n_ref,prediction_file,reference_file,summary_file
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_074,,,,,UNKNOWN,segment_5,,NA,0.8788896196,0.7839456622,NA,NA,-14.07426475,0.9508687837,0.8170409936,-14.07426475,12696,656,2843,3178685,13352,15539,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_074.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_074.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_074,,,,,UNKNOWN,segment_6,,NA,0.8805742211,0.7866302865,NA,NA,-4.644224554,0.9020180424,0.860126299,-4.644224554,17298,1879,2813,3172890,19177,20111,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_074.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_074.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_074,,,,,UNKNOWN,segment_7,,NA,0.9087731562,0.8327994875,NA,NA,-0.2493516856,0.9099090091,0.9076401356,-0.2493516856,9100,901,926,3183953,10001,10026,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_074.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_074.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_074,,,,,UNKNOWN,segment_8,,NA,0.785057812,0.6461688629,NA,NA,19.02597403,0.7223131478,0.8597402597,19.02597403,2648,1018,432,3190782,3666,3080,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_074.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_074.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_076,,,,,UNKNOWN,segment_1,,NA,0.8176915757,0.6916059793,NA,NA,-26.1414221,0.9623979946,0.7108134725,-26.1414221,18044,705,7341,4692502,18749,25385,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_076.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_076.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_076,,,,,UNKNOWN,segment_2,,NA,0.8107958419,0.6817970121,NA,NA,-29.98388353,0.9844045002,0.6892418014,-29.98388353,38062,603,17161,4662766,38665,55223,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_076.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_076.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_076,,,,,UNKNOWN,segment_3,,NA,0.7833509371,0.6438594012,NA,NA,37.15375877,0.6772494638,0.9288730959,37.15375877,31891,15198,2442,4669061,47089,34333,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_076.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_076.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_076,,,,,UNKNOWN,segment_4,,NA,0.9232547843,0.8574496276,NA,NA,3.891870204,0.9059618634,0.9412207232,3.891870204,37534,3896,2344,4674818,41430,39878,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_076.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_076.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_076,,,,,UNKNOWN,segment_5,,NA,0.8382738401,0.7215761072,NA,NA,-5.558912387,0.8629447273,0.8149743859,-5.558912387,31022,4927,7043,4675600,35949,38065,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_076.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_076.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_076,,,,,UNKNOWN,segment_6,,NA,0.851584078,0.7415293202,NA,NA,25.8922837,0.7640113694,0.9618313607,25.8922837,31449,9714,1248,4676181,41163,32697,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_076.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_076.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_076,,,,,UNKNOWN,segment_7,,NA,0.8978728062,0.8146725816,NA,NA,-14.21502169,0.9722639273,0.8340563991,-14.21502169,24608,702,4896,4688386,25310,29504,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_076.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_076.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_076,,,,,UNKNOWN,segment_8,,NA,0.9060070671,0.8281653747,NA,NA,-4.692891649,0.9283128168,0.8847481021,-4.692891649,5128,396,668,4712400,5524,5796,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_076.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_076.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_080,,,,,UNKNOWN,segment_1,,NA,0.8253829523,0.7026825925,NA,NA,-18.20538552,0.9172375013,0.7502508781,-18.20538552,17943,1619,5973,3644481,19562,23916,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_080.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_080.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_080,,,,,UNKNOWN,segment_2,,NA,0.8947348906,0.8095206146,NA,NA,-2.511624501,0.9062605626,0.8834987003,-2.511624501,24131,2496,3182,3640207,26627,27313,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_080.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_080.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_080,,,,,UNKNOWN,segment_3,,NA,0.8885329816,0.7994236148,NA,NA,20.01243652,0.8144502015,0.9774415311,20.01243652,28294,6446,653,3634623,34740,28947,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_080.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_080.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_080,,,,,UNKNOWN,segment_4,,NA,0.8460488604,0.7331756357,NA,NA,9.268118529,0.8101679409,0.885255266,9.268118529,12398,2905,1607,3653106,15303,14005,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_080.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_080.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_080,,,,,UNKNOWN,segment_5,,NA,0.8733586509,0.7751878196,NA,NA,-10.7788807,0.9261142584,0.8262895073,-10.7788807,27137,2165,5705,3635009,29302,32842,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_080.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_080.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_080,,,,,UNKNOWN,segment_6,,NA,0.8771875283,0.7812413475,NA,NA,1.149065895,0.8722050489,0.8822272597,1.149065895,33859,4961,4520,3626676,38820,38379,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_080.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_080.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_080,,,,,UNKNOWN,segment_7,,NA,0.848,0.7361111111,NA,NA,-0.7650621613,0.8512688725,0.8447561364,-0.7650621613,10600,1852,1948,3655616,12452,12548,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_080.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_080.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_080,,,,,UNKNOWN,segment_8,,NA,0.7207009858,0.5633561644,NA,NA,37.21987658,0.6229585799,0.8548229945,37.21987658,2632,1593,447,3665344,4225,3079,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_080.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_080.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_082,,,,,UNKNOWN,segment_1,,NA,0.8718935791,0.7728823832,NA,NA,-8.673396843,0.9132959676,0.834082184,-8.673396843,58661,5569,11669,15259525,64230,70330,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_082.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_082.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_082,,,,,UNKNOWN,segment_2,,NA,0.842806249,0.7283190462,NA,NA,-5.463584268,0.8671605834,0.8197825342,-5.463584268,66950,10256,14718,15243500,77206,81668,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_082.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_082.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_082,,,,,UNKNOWN,segment_3,,NA,0.856799106,0.7494737893,NA,NA,16.97431823,0.7946334063,0.9295170094,16.97431823,90086,23282,6831,15215225,113368,96917,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_082.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_082.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_082,,,,,UNKNOWN,segment_4,,NA,0.6932264251,0.5304870242,NA,NA,15.86053619,0.6457773835,0.748201139,15.86053619,53863,29545,18127,15233889,83408,71990,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_082.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_082.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_082,,,,,UNKNOWN,segment_5,,NA,0.7901240666,0.6530620577,NA,NA,-22.28675933,0.9034207504,0.7020775421,-22.28675933,47987,5130,20363,15261944,53117,68350,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_082.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_082.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_082,,,,,UNKNOWN,segment_6,,NA,0.8130119561,0.6849369378,NA,NA,0.2827562847,0.8118657758,0.8141613773,0.2827562847,55284,12811,12619,15254710,68095,67903,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_082.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_082.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_082,,,,,UNKNOWN,segment_7,,NA,0.549500839,0.3788356821,NA,NA,-51.66067433,0.843129096,0.4075629196,-51.66067433,16210,3016,23563,15292635,19226,39773,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_082.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_082.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_082,,,,,UNKNOWN,segment_8,,NA,0.6482602118,0.4795747062,NA,NA,38.55639098,0.5580638159,0.7732330827,38.55639098,2571,2036,754,15330063,4607,3325,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_082.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_082.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_083,,,,,UNKNOWN,segment_1,,NA,0.4930480012,0.3271822869,NA,NA,-5.672108433,0.5078719397,0.4790648926,-5.672108433,26968,26132,29325,18923015,53100,56293,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_083.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_083.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres,Dataset002_LiverSegments,nnUNetTrainer__nnUNetPlans__3d_fullres,fold_3,validation,case,liverseg_083,,,,,UNKNOWN,segment_2,,NA,0.7215893869,0.5644425817,NA,NA,28.41512667,0.6417543458,0.8241096561,28.41512667,33669,18795,7186,18945790,52464,40855,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_results/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/liverseg_083.nii,/mnt/researchers/julio-sotelo/datasets/mfernandezf/nnUNet_preprocessed/Dataset002_LiverSegments/gt_segmentations/liverseg_083.nii,/mnt/c/Users/lancenterstore/OneDrive/Documents/GitHub/complete_mri_liver_segmentation_model/models/nnUNet_results_seg_8/Dataset002_LiverSegments/nnUNetTrainer__nnUNetPlans__3d_fullres/fold_3/validation/summary.json
